独立日记：第二十八天，约等于新冠疫情到来的第二年底第三年初#被疫情偷走的这两年#距离新冠疫情的到来可以说已经有两年的时间了，我的生活好像被调成了二倍速，疫情两个字成为了大家心中排第一重要的词，大到结婚办会要看疫情，出市出省要看疫情，小到洗澡健身要看疫情，吃饭唱k要看疫情，它​展开c,小羊柿子,2021年12月01日22:59 来自iPhone客户端,https://weibo.com/2119978071?refer_flag=1001030103_,4709730780189257,2119978071,不过哈尔滨回回不落确实也是蛮离谱评论配图,2021年12月02日 00:26,有头脑与很高兴_
独立日记：第二十八天，约等于新冠疫情到来的第二年底第三年初#被疫情偷走的这两年#距离新冠疫情的到来可以说已经有两年的时间了，我的生活好像被调成了二倍速，疫情两个字成为了大家心中排第一重要的词，大到结婚办会要看疫情，出市出省要看疫情，小到洗澡健身要看疫情，吃饭唱k要看疫情，它​展开c,小羊柿子,2021年12月01日22:59 来自iPhone客户端,https://weibo.com/2119978071?refer_flag=1001030103_,4709730780189257,2119978071,这篇写的可以找个地儿发表一下了,2021年12月02日 16:22,_brightbeer
独立日记：第二十八天，约等于新冠疫情到来的第二年底第三年初#被疫情偷走的这两年#距离新冠疫情的到来可以说已经有两年的时间了，我的生活好像被调成了二倍速，疫情两个字成为了大家心中排第一重要的词，大到结婚办会要看疫情，出市出省要看疫情，小到洗澡健身要看疫情，吃饭唱k要看疫情，它​展开c,小羊柿子,2021年12月01日22:59 来自iPhone客户端,https://weibo.com/2119978071?refer_flag=1001030103_,4709730780189257,2119978071,近在咫尺的见面,2021年12月02日 00:28,扎扎融
独立日记：第二十八天，约等于新冠疫情到来的第二年底第三年初#被疫情偷走的这两年#距离新冠疫情的到来可以说已经有两年的时间了，我的生活好像被调成了二倍速，疫情两个字成为了大家心中排第一重要的词，大到结婚办会要看疫情，出市出省要看疫情，小到洗澡健身要看疫情，吃饭唱k要看疫情，它​展开c,小羊柿子,2021年12月01日22:59 来自iPhone客户端,https://weibo.com/2119978071?refer_flag=1001030103_,4709730780189257,2119978071,不知道这次啥样,2021年12月01日 23:39,还是小陈老师
独立日记：第二十八天，约等于新冠疫情到来的第二年底第三年初#被疫情偷走的这两年#距离新冠疫情的到来可以说已经有两年的时间了，我的生活好像被调成了二倍速，疫情两个字成为了大家心中排第一重要的词，大到结婚办会要看疫情，出市出省要看疫情，小到洗澡健身要看疫情，吃饭唱k要看疫情，它​展开c,小羊柿子,2021年12月01日22:59 来自iPhone客户端,https://weibo.com/2119978071?refer_flag=1001030103_,4709730780189257,2119978071,不过哈尔滨回回不落确实也是蛮离谱 http://t.cn/A6x90jJ2,2021-12-02 00:26:53,有头脑与很高兴_
独立日记：第二十八天，约等于新冠疫情到来的第二年底第三年初#被疫情偷走的这两年#距离新冠疫情的到来可以说已经有两年的时间了，我的生活好像被调成了二倍速，疫情两个字成为了大家心中排第一重要的词，大到结婚办会要看疫情，出市出省要看疫情，小到洗澡健身要看疫情，吃饭唱k要看疫情，它​展开c,小羊柿子,2021年12月01日22:59 来自iPhone客户端,https://weibo.com/2119978071?refer_flag=1001030103_,4709730780189257,2119978071,这篇写的可以找个地儿发表一下了[good],2021-12-02 16:22:54,_brightbeer
独立日记：第二十八天，约等于新冠疫情到来的第二年底第三年初#被疫情偷走的这两年#距离新冠疫情的到来可以说已经有两年的时间了，我的生活好像被调成了二倍速，疫情两个字成为了大家心中排第一重要的词，大到结婚办会要看疫情，出市出省要看疫情，小到洗澡健身要看疫情，吃饭唱k要看疫情，它​展开c,小羊柿子,2021年12月01日22:59 来自iPhone客户端,https://weibo.com/2119978071?refer_flag=1001030103_,4709730780189257,2119978071,近在咫尺的见面[裂开],2021-12-02 00:28:07,扎扎融
独立日记：第二十八天，约等于新冠疫情到来的第二年底第三年初#被疫情偷走的这两年#距离新冠疫情的到来可以说已经有两年的时间了，我的生活好像被调成了二倍速，疫情两个字成为了大家心中排第一重要的词，大到结婚办会要看疫情，出市出省要看疫情，小到洗澡健身要看疫情，吃饭唱k要看疫情，它​展开c,小羊柿子,2021年12月01日22:59 来自iPhone客户端,https://weibo.com/2119978071?refer_flag=1001030103_,4709730780189257,2119978071,不知道这次啥样[允悲],2021-12-01 23:39:43,还是小陈老师
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,财经洞察2025,2021年12月01日22:29 来自时光之河的Android,https://weibo.com/1010567100?refer_flag=1001030103_,4709723133447614,1010567100,房邪？？？禁止？？？！[哈哈][哈哈][哈哈],2021-12-01 23:32:47,奇漪哥
【#内蒙古满洲里多地调整为高风险地区#】12月1日，@满洲里市融媒体中心发布公告：根据国务院联防联控机制《关于调整新冠肺炎疫情分区分级标准实施精准管控措施的通知》要求和《内蒙古自治区新型冠状病毒肺炎疫情防控应急预案（第五版）》中科学划分风险等级的规定，自2021年12月1日9时起，将满洲里市​展开c,新京报,2021年12月01日14:49 来自微博weibo.com,https://weibo.com/1644114654?refer_flag=1001030103_,4709607450871587,1644114654,这,2021年12月01日 14:49,鹏鹏王同学
【#内蒙古满洲里多地调整为高风险地区#】12月1日，@满洲里市融媒体中心发布公告：根据国务院联防联控机制《关于调整新冠肺炎疫情分区分级标准实施精准管控措施的通知》要求和《内蒙古自治区新型冠状病毒肺炎疫情防控应急预案（第五版）》中科学划分风险等级的规定，自2021年12月1日9时起，将满洲里市​展开c,新京报,2021年12月01日14:49 来自微博weibo.com,https://weibo.com/1644114654?refer_flag=1001030103_,4709607450871587,1644114654,这,2021-12-01 14:49:58,鹏鹏王同学
#简单易懂的日语##西日本新闻##日语学习##新冠疫情#【やさしい日本語】1カ月(かげつ)ぐらいの間(あいだ)、外国人(がいこくじん)は新(あたら)しく日本(にっぽん)に入(はい)れない今(いま)、新(あたら)しい種類(しゅるい)の新型(しんがた)コロナウイルス(Covid-19)が、とても速(はや)く​展开c,西日本新闻,2021年12月01日12:59 来自iPhone,https://weibo.com/7507004659?refer_flag=1001030103_,4709579756404789,7507004659,你们的北京分局长坂本信博在日本的投稿造谣污蔑中国对新疆维吾尔族实行“种族灭绝”政策，已经向公安部门举报@共青团中央@人民日报@观察者网@香港文匯網@环球时报评论配图,2021年12月02日 11:45,空気糖
#简单易懂的日语##西日本新闻##日语学习##新冠疫情#【やさしい日本語】1カ月(かげつ)ぐらいの間(あいだ)、外国人(がいこくじん)は新(あたら)しく日本(にっぽん)に入(はい)れない今(いま)、新(あたら)しい種類(しゅるい)の新型(しんがた)コロナウイルス(Covid-19)が、とても速(はや)く​展开c,西日本新闻,2021年12月01日12:59 来自iPhone,https://weibo.com/7507004659?refer_flag=1001030103_,4709579756404789,7507004659,你们的北京分局长坂本信博在日本的投稿造谣污蔑中国对新疆维吾尔族实行“种族灭绝”政策，已经向公安部门举报@共青团中央@人民日报 @观察者网 @香港文匯網 @环球时报 http://t.cn/A6xC7oAd,2021-12-02 11:45:57,空気糖
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,房协是个什么玩意儿？,2021年12月01日 12:11,话里有话可省略
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,不能让年轻人买房！！！不能降,2021年12月01日 12:54,梁家-二公子
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,降价违法,2021年12月01日 12:32,Bruce蜗牛
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,这不是垄断？,2021年12月01日 12:54,隔壁小孩儿crying
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,,2021年12月01日 13:14,花时间看戏
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,才刚刚开始就受不了了，好日子还在后头呢,2021-12-01 12:19:07,思北海忆南楼
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,房协是个什么玩意儿？,2021-12-01 12:11:35,话里有话可省略
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,不能让年轻人买房！！！不能降,2021-12-01 12:54:30,梁家-二公子
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,降价违法[吃瓜],2021-12-01 12:32:12,Bruce蜗牛
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,这不是垄断？,2021-12-01 12:54:19,隔壁小孩儿crying
【#张家界部分房企断崖式降价#】#张家界房协严禁房价低于备案价80%#伴随楼市分化，三四线城市，尤其是在疫情冲击下的旅游型三四线城市，楼市下行压力持续增大。30日，一份张家界房地产协会发布的“关于稳定我市房地产价格促进房地产市场健康发展的报告”在网络流传，引发关注。该份报告称，为稳定该​展开c,第一财经日报,2021年12月01日12:09 来自微博weibo.com,https://weibo.com/1926909715?refer_flag=1001030103_,4709567240078542,1926909715,恶意抢占市场份额是个什么鬼，逆天而行不会有好结果,2021-12-01 12:22:40,空间段的时间过客
