【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,边境防疫真是难,2021年04月01日 23:09,小花菇的猫
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,如果已经在潜伏期的人接种疫苗还管用吗？,2021年04月01日 23:38,mandy2160
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,我们学校刚打一天了疫苗就说要调去瑞丽第二天就停止接种了,2021年04月01日 23:24,Xxuuuu_7
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,好棒哦,2021年04月01日 23:08,随时随地发现新蠢B
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,加油💪,2021年04月01日 23:14,LY_trap
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,@喜绿怪,2021年04月02日 00:38,皆谓
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,不要给老缅免费打,2021年04月01日 23:30,2021cc一定上岸
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,边境防疫真是难,2021-04-01 23:09:42,小花菇的猫
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,如果已经在潜伏期的人接种疫苗还管用吗？,2021-04-01 23:38:20,mandy2160
【#瑞丽全市人口明早开始接种新冠疫苗#，5天内完成】#瑞丽明起全市30万人接种新冠疫苗#4月1日晚间，央视“新闻1+1”栏目以《瑞丽新一轮的疫情》为题，报道了近期发生在云南瑞丽的新冠肺炎疫情。节目中，德宏州委常委、瑞丽市委书记龚云尊接受主持人董倩连线直播采访，龚云尊在直播连线时介绍，目前​展开全文c,北京日报,2021年04月01日22:58 来自微博weibo.com,https://weibo.com/1893892941?refer_flag=1001030103_,4621307897185092,1893892941,边境防疫工作真的很难，几百公里的边界线，偷渡的那些人钻下水道，挖地道都要偷渡进入中国，我是云南人，希望官方能给大家正确的舆论导向，发生这样的事谁也不愿意看到，现在需要做的就是努力控制疫情的发展，众志成城，共同抗疫！瑞丽这座城市对我来说有着特殊的情感和牵挂，望平安[心],2021-04-01 23:31:23,老舍的猫c
