#南京新增一例新冠肺炎病毒感染者#我真的谢……自从上海疫情以来，江苏人真的深受其害。JD快递基本上不能买了，外卖停了好多店，我妈咪还要去前线工作。今天去超市囤货，我最近超爱吃的面又没了，然后现在还不怎么敢买快递……大救命。开学一拖再拖，直接五年本科变三年函授，懵懵懂懂就大三下学期了​展开全文c,是烁不是火乐哦,04月01日22:59 来自荣耀V204800万3D相机,https://weibo.com/7746009978?refer_flag=1001030103_,4753579728442319,7746009978,谁懂啊我是真的要哭了。,04月01日 23:02,是烁不是火乐哦
#南京新增一例新冠肺炎病毒感染者#我真的谢……自从上海疫情以来，江苏人真的深受其害。JD快递基本上不能买了，外卖停了好多店，我妈咪还要去前线工作。今天去超市囤货，我最近超爱吃的面又没了，然后现在还不怎么敢买快递……大救命。开学一拖再拖，直接五年本科变三年函授，懵懵懂懂就大三下学期了​展开全文c,是烁不是火乐哦,04月01日22:59 来自荣耀V204800万3D相机,https://weibo.com/7746009978?refer_flag=1001030103_,4753579728442319,7746009978,谁懂啊[苦涩][苦涩][苦涩][苦涩]我是真的要哭了。,2022-04-01 23:02:13,是烁不是火乐哦
#南京新增一例新冠肺炎病毒感染者#😅因为这个疫情我多少计划都泡汤了​,家里小猫很乖,04月01日22:58 来自☁️老婆的iPhone客户端,https://weibo.com/6751723546?refer_flag=1001030103_,4753579451094336,6751723546,,04月02日 11:00,那个小生生啊
#南京新增一例新冠肺炎病毒感染者#😅因为这个疫情我多少计划都泡汤了​,家里小猫很乖,04月01日22:58 来自☁️老婆的iPhone客户端,https://weibo.com/6751723546?refer_flag=1001030103_,4753579451094336,6751723546,[抱抱][抱抱],2022-04-02 11:00:59,那个小生生啊
#上海疫情正处于快速上升阶段#单单新冠的致死率已经不能让人恐惧了，就是医护工作者压力，和有疾病的患者比较难两年前待在家那是怕死，现在很多人不怕了呀想靠政策硬封很难7天尚且可以，7*7天？这么下去没因为新冠死却要因为买不到菜而饿死又或者因为菜价涨得太高而穷死2上海​,tracy爱吃不胖,04月01日22:58 来自iPhone客户端,https://weibo.com/5691007862?refer_flag=1001030103_,4753579355409555,5691007862,人家深圳，武汉，西安都封过，邪乎啥啊被封3个月天天盐水面，搞到现在见挂面都想吐不也活的好好的，矫情啥啊更恒古至今没人经历过的一样,04月01日 23:03,衢蘧
#上海疫情正处于快速上升阶段#单单新冠的致死率已经不能让人恐惧了，就是医护工作者压力，和有疾病的患者比较难两年前待在家那是怕死，现在很多人不怕了呀想靠政策硬封很难7天尚且可以，7*7天？这么下去没因为新冠死却要因为买不到菜而饿死又或者因为菜价涨得太高而穷死2上海​,tracy爱吃不胖,04月01日22:58 来自iPhone客户端,https://weibo.com/5691007862?refer_flag=1001030103_,4753579355409555,5691007862,人家深圳，武汉，西安都封过，邪乎啥啊被封3个月天天盐水面，搞到现在见挂面都想吐不也活的好好的，矫情啥啊更恒古至今没人经历过的一样,2022-04-01 23:03:01,衢蘧
#上海疫情正处于快速上升阶段#单单新冠的致死率已经不能让人恐惧了，就是医护工作者压力，和有疾病的患者比较难两年前待在家那是怕死，现在很多人不怕了呀想靠政策硬封很难7天尚且可以，7*7天？这么下去没因为新冠死却要因为买不到菜而饿死又或者因为菜价涨得太高而穷死2上海​,tracy爱吃不胖,04月01日22:58 来自iPhone客户端,https://weibo.com/5691007862?refer_flag=1001030103_,4753579355409555,5691007862,是的,2022-04-01 23:11:00,扩啊酷哦啦
#2022年4月1日重庆市新冠肺炎疫情情况#不放假不开网课只封学生​,你好这里未成年_,04月01日22:58 来自iPhone客户端,https://weibo.com/5589143415?refer_flag=1001030103_,4753579333650266,5589143415,小学生照常上课[允悲],2022-04-02 09:13:57,心柔94527
#我的运动生活#二月份过年加上新冠疫情的影响基本上是躺平模式，三月骑行539公里，没怎么跑步。​,无敌神腿草上飞,04月01日22:57 来自HUAWEIP20,https://weibo.com/3552703983?refer_flag=1001030103_,4753579234035490,3552703983,帅哥大神4月加油啊！,04月02日 07:22,小市民很老
#我的运动生活#二月份过年加上新冠疫情的影响基本上是躺平模式，三月骑行539公里，没怎么跑步。​,无敌神腿草上飞,04月01日22:57 来自HUAWEIP20,https://weibo.com/3552703983?refer_flag=1001030103_,4753579234035490,3552703983,骑士,04月01日 23:09,小姨奶奶yy
#我的运动生活#二月份过年加上新冠疫情的影响基本上是躺平模式，三月骑行539公里，没怎么跑步。​,无敌神腿草上飞,04月01日22:57 来自HUAWEIP20,https://weibo.com/3552703983?refer_flag=1001030103_,4753579234035490,3552703983,帅哥大神4月加油啊！[加油][嘻嘻],2022-04-02 07:22:25,小市民很老
#我的运动生活#二月份过年加上新冠疫情的影响基本上是躺平模式，三月骑行539公里，没怎么跑步。​,无敌神腿草上飞,04月01日22:57 来自HUAWEIP20,https://weibo.com/3552703983?refer_flag=1001030103_,4753579234035490,3552703983,骑士[赞][赞][赞],2022-04-01 23:09:02,小姨奶奶yy
4月1日，国务院联防联控机制召开新闻发布会，中国疾控中心流行病学首席专家吴尊友提醒：清明节期间不要选择跨省份踏青郊游。如果准备外出踏青、郊游，一定要注意新冠疫情常态化防控个人防护措施的落实。今日广东疾控提醒以下人员注意：请有湖北省随州市（3月16日以来）、湖北省黄石市（3月29日以来）、​展开全文c,可乐生活Color,04月01日22:57 来自OPPOK5,https://weibo.com/1736039387?refer_flag=1001030103_,4753579208870929,1736039387,@米兰达昵称不能,04月02日 13:54,洗洗睡吧·b·
4月1日，国务院联防联控机制召开新闻发布会，中国疾控中心流行病学首席专家吴尊友提醒：清明节期间不要选择跨省份踏青郊游。如果准备外出踏青、郊游，一定要注意新冠疫情常态化防控个人防护措施的落实。今日广东疾控提醒以下人员注意：请有湖北省随州市（3月16日以来）、湖北省黄石市（3月29日以来）、​展开全文c,可乐生活Color,04月01日22:57 来自OPPOK5,https://weibo.com/1736039387?refer_flag=1001030103_,4753579208870929,1736039387,@米兰达昵称不能,2022-04-02 13:54:13,洗洗睡吧·b·
【社区(村)新冠肺炎疫情防控工作指南】​​​#长春发布##长春加油##同心抗疫#​​​,FM963,04月01日22:56 来自HUAWEIP30Pro,https://weibo.com/1963863007?refer_flag=1001030103_,4753578814342689,1963863007,你好，你感兴趣的“长春发布”已开通了超话社区～超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！戳我进入>>长春发布,04月01日 22:56,超话社区
【社区(村)新冠肺炎疫情防控工作指南】​​​#长春发布##长春加油##同心抗疫#​​​,FM963,04月01日22:56 来自HUAWEIP30Pro,https://weibo.com/1963863007?refer_flag=1001030103_,4753578814342689,1963863007,你好，你感兴趣的“长春发布”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #长春发布[超话]#,2022-04-01 22:56:09,超话社区
#上海疫情正处于快速上升阶段#网友求助。据该网友视频反应“家里有人新冠肺炎确诊阳性，三天了，还在家中，家里还有老人和孩子。”希望@上海发布核实一下，能否处理一下。L鹿鸣弦歌的微博视频​,鹿鸣弦歌,04月01日22:55 来自大厨版Android,https://weibo.com/1779990993?refer_flag=1001030103_,4753578721808916,1779990993,如果是无症状的，暂时是不用药的，,04月01日 23:00,肖晓少帅2012
#上海疫情正处于快速上升阶段#网友求助。据该网友视频反应“家里有人新冠肺炎确诊阳性，三天了，还在家中，家里还有老人和孩子。”希望@上海发布核实一下，能否处理一下。L鹿鸣弦歌的微博视频​,鹿鸣弦歌,04月01日22:55 来自大厨版Android,https://weibo.com/1779990993?refer_flag=1001030103_,4753578721808916,1779990993,别的地方发现一例都跟疯了似的！这上海有点大老美的意思！,04月01日 23:38,收破烂com
#上海疫情正处于快速上升阶段#网友求助。据该网友视频反应“家里有人新冠肺炎确诊阳性，三天了，还在家中，家里还有老人和孩子。”希望@上海发布核实一下，能否处理一下。L鹿鸣弦歌的微博视频​,鹿鸣弦歌,04月01日22:55 来自大厨版Android,https://weibo.com/1779990993?refer_flag=1001030103_,4753578721808916,1779990993,那些鼓吹放开防疫政策的、躺平的人为什么看不到这些？,04月01日 23:28,木风木桥
#上海疫情正处于快速上升阶段#网友求助。据该网友视频反应“家里有人新冠肺炎确诊阳性，三天了，还在家中，家里还有老人和孩子。”希望@上海发布核实一下，能否处理一下。L鹿鸣弦歌的微博视频​,鹿鸣弦歌,04月01日22:55 来自大厨版Android,https://weibo.com/1779990993?refer_flag=1001030103_,4753578721808916,1779990993,学学武汉敲锣求救,04月01日 23:08,终南山上六月雪
#上海疫情正处于快速上升阶段#网友求助。据该网友视频反应“家里有人新冠肺炎确诊阳性，三天了，还在家中，家里还有老人和孩子。”希望@上海发布核实一下，能否处理一下。L鹿鸣弦歌的微博视频​,鹿鸣弦歌,04月01日22:55 来自大厨版Android,https://weibo.com/1779990993?refer_flag=1001030103_,4753578721808916,1779990993,一个流感搞的那么紧张,04月01日 23:37,2022年一月六号
#上海疫情正处于快速上升阶段#网友求助。据该网友视频反应“家里有人新冠肺炎确诊阳性，三天了，还在家中，家里还有老人和孩子。”希望@上海发布核实一下，能否处理一下。L鹿鸣弦歌的微博视频​,鹿鸣弦歌,04月01日22:55 来自大厨版Android,https://weibo.com/1779990993?refer_flag=1001030103_,4753578721808916,1779990993,阳性了不去集中隔离吗?那做全员核酸又是为了什么?闭环管理呢,04月02日 00:52,新文连博
#上海疫情正处于快速上升阶段#网友求助。据该网友视频反应“家里有人新冠肺炎确诊阳性，三天了，还在家中，家里还有老人和孩子。”希望@上海发布核实一下，能否处理一下。L鹿鸣弦歌的微博视频​,鹿鸣弦歌,04月01日22:55 来自大厨版Android,https://weibo.com/1779990993?refer_flag=1001030103_,4753578721808916,1779990993,一天好几千，哪有地方放啊，希望能给发药吧,04月02日 01:03,灵光乍现G
